date,discharge_m3d
2005-03-23,61653.70374782976
2005-03-24,76577.81457567745
2005-03-25,78779.73256667136
2005-03-26,76577.81457567745
2005-03-27,77801.10234845185
2005-03-28,84651.51387598849
2005-03-29,96639.73404917761
2005-03-30,119637.54417733631
2005-03-31,121594.80461377536
2005-04-01,119882.2017318912
2005-04-02,102511.51535849473
2005-04-03,89544.66496708608
2005-04-04,81715.62322132992
2005-04-05,76088.4994665677
2005-04-06,72418.63614824449
2005-04-07,70216.71815725055
2005-04-08,68014.80016625664
2005-04-09,67280.827502592
2005-04-10,68014.80016625664
2005-04-11,91991.24051263487
2005-04-12,142390.69675094017
2005-04-13,212362.75735363585
2005-04-14,238541.11569100802
2005-04-15,209426.86669897728
2005-04-16,183737.82347071488
2005-04-17,160740.01334255617
2005-04-18,142880.0118600499
2005-04-19,125998.6405957632
2005-04-20,112542.4750952448
2005-04-21,101288.22758572032
2005-04-22,91501.9254035251
2005-04-23,84896.17143054336
2005-04-24,77311.78723934208
